Time,Altitude,Position East of launch,Position North of launch,Latitude,Longitude
52.018,15.545,29.482,78.07,28.563,-80.577
52.038,14.728,29.54,78.163,28.563,-80.577
52.059,13.899,29.599,78.259,28.563,-80.577
52.082,13.05,29.661,78.359,28.563,-80.577
52.107,12.143,29.728,78.469,28.563,-80.577
52.137,11.071,29.809,78.602,28.563,-80.577
52.184,9.565,29.928,78.797,28.563,-80.577
52.234,8.068,30.055,79.003,28.563,-80.577
52.284,6.707,30.185,79.205,28.563,-80.577
52.33,5.573,30.307,79.387,28.563,-80.577
52.369,4.689,30.416,79.542,28.563,-80.577
52.408,3.893,30.527,79.695,28.563,-80.577
52.448,3.169,30.644,79.848,28.563,-80.577
52.484,2.57,30.756,79.99,28.563,-80.577
52.526,1.963,30.889,80.151,28.563,-80.577
52.576,1.348,31.052,80.342,28.563,-80.577
52.626,0.852,31.219,80.531,28.563,-80.577
52.676,0.473,31.389,80.717,28.563,-80.577
52.726,0.208,31.558,80.898,28.563,-80.577
52.776,0.052,31.725,81.074,28.563,-80.577
52.826,-0.002,31.887,81.243,28.563,-80.577
52.827,0,31.887,81.243,28.563,-80.577
53.973,0,31.887,81.243,28.563,-80.577
